Genome	Architecture
of	_gap_,50156,50156,_gap_,50156
of	_gap_,49842
of	49842
of	_gap_,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,56496
of	49899,55486,_gap_,57535,57535,57535,57535,_gap_
of	_gap_,49265,_gap_
of	57850,57845,_gap_,101898
of	_gap_,52075,52047,_gap_,52200
of	_gap_,57184,57196,_gap_,57196,_gap_
of	_gap_,81383,50978
of	63748,57903,57903,_gap_
of	_gap_,49599
of	_gap_,47686,_gap_,48239,_gap_,49410,50242
of	52058,_gap_
of	52540
of	55753,55753,55753,55753,55753,55753
of	_gap_,117892,_gap_
of	_gap_,50729,49562,48350,_gap_
of	_gap_,56059,_gap_
of	82185
of	54928,_gap_
of	_gap_,55194
of	57196,48113,_gap_
of	81321
of	81321
of	81321
of	81321
of	_gap_,81321
of	_gap_,52833,_gap_
of	57850,_gap_
of	54695,_gap_,57667,57667
of	54695,_gap_,57667,57667,_gap_
of	_gap_,50729,_gap_,47923,47923,_gap_
of	_gap_,54768,54768,_gap_
of	49899,57196,49899,57196,57196,_gap_,57196,_gap_
of	57716,57716,_gap_,46689,_gap_
of	56112
of	56235
of	_gap_,49899,_gap_
of	57716,_gap_,48508
of	_gap_,57716,_gap_,48508
of	50978
of	46561,_gap_
of	69103
of	_gap_,56300
of	117281,50965
of	53067,53067,100920,100934
of	_gap_,48350,_gap_,109993
of	_gap_,46689,_gap_
of	57716,57716,_gap_,46689,_gap_
of	54695,_gap_,57667,57667
of	54695,_gap_,57667,57667,_gap_
of	48366,50729
of	_gap_,56496
of	_gap_,111347,_gap_
of	103473,_gap_
of	109640,_gap_,57667,57667,57667,57667,57667,57667,57667
of	_gap_,54747,46906
of	52058,_gap_,47769,57850
of	50729,_gap_
of	56815
of	52540
of	48452,48452,_gap_
of	_gap_,53178
of	52540
of	_gap_,55550,_gap_,48366
of	_gap_,56112
of	_gap_,53623,53244,_gap_
of	52540
of	_gap_,56104
of	47473,103506
of	_gap_,52833,47616
of	_gap_,50814
of	_gap_,57667,_gap_,57667,_gap_
of	52540,_gap_,50729
of	54285
of	_gap_,55120
of	56801
of	_gap_,53448,_gap_
of	_gap_,46966,_gap_,46966,_gap_,46966,46966,_gap_,46966,46966,50044,46966,_gap_,46966,46966,_gap_,46966,_gap_,46966,46966,46966,46966,47473
of	_gap_,50978
of	143113
of	52047,48371
of	47923,47923
of	_gap_,54060
of	_gap_,75217,50249,_gap_
of	53383
of	_gap_,52058,_gap_
of	51197
of	_gap_,48371,_gap_
of	103657,_gap_,50044
of	48317
of	_gap_,52777,52777
of	140984
of	53335
of	48403,_gap_
of	46689,_gap_
of	161084
of	52540
of	_gap_,52540
of	57850,_gap_,54001,143791,143791
of	_gap_,103657,_gap_,50044
of	47473
of	57184,_gap_
of	52402,69864
of	_gap_,54791,54791,54791,54791,_gap_
of	82199,57667,57667,_gap_
of	110324,50249,54791
of	57196,57196,_gap_,57196,57196,57196,57196,57196,_gap_
of	47473
of	117289,_gap_
of	48317
of	_gap_,82109,_gap_
of	52540
of	_gap_,48366
of	_gap_,57196,57196,57196,57196
of	_gap_,52540,_gap_
of	46689,_gap_
of	_gap_,52540,52540,_gap_
of	_gap_,50978,_gap_
of	52540,57774,52540,57774,_gap_
of	_gap_,57667,57667,57667
of	_gap_,48366,_gap_,54236
of	53448
of	50814
of	50814
of	50814
of	_gap_,55315,_gap_
of	56112,48371
of	_gap_,53098
of	55486,82895,_gap_,82895,_gap_,82895,82895,82895,_gap_,49854,49854
of	103473,_gap_
of	_gap_,82895,_gap_,82895,82895,82895,82895,82895,82895,_gap_
of	_gap_,49742,49742,_gap_
of	_gap_,51905,54373,_gap_,103025,101790
of	_gap_,51905,54373,_gap_,103025,101790
of	47576,48065,50729,_gap_,50044,55550,50044
of	47576,48065,50729,_gap_,50044,55550,50044
of	47370,_gap_,47370,_gap_
of	50978
of	_gap_,57716,48508
of	49899
of	_gap_,50969
of	52313
of	50814,_gap_
of	50814
of	53448
of	_gap_,47459,_gap_
of	_gap_,47576,_gap_,50346
of	_gap_,46934,_gap_,46934,_gap_
of	57716,57716,46689,_gap_
of	_gap_,69000,_gap_
of	81901,48452,_gap_
of	_gap_,46689,46689,46689,_gap_
of	_gap_,63411,63411
of	_gap_,56219,_gap_
of	_gap_,57196,57196,57196,57196,57196,57196,57184,57184,57196,57196,57184,57196,57196,57196,57196,57196,57184,57196,57196,57196,57196,57184,48403,_gap_
of	57184,57196,_gap_
of	69593
of	50814
of	50814
of	50814
of	52540,_gap_
of	143724
of	49899,57424,49899,49899,49899,49899,49899
of	_gap_,47413
of	_gap_,57850,_gap_,57953,49599
of	81383,50978,_gap_
of	50814
of	50814,_gap_
of	50814
of	50814
of	50814
of	52833,47616
of	_gap_,52540,_gap_,52540,_gap_
of	53756
of	_gap_,53448,_gap_
of	_gap_,48225
of	_gap_,53474,_gap_
of	53822,53850,81324,_gap_
of	_gap_,52058
of	_gap_,75632,46785
of	52218,63380,_gap_,52343
of	_gap_,57850,_gap_
of	52490,55307
of	_gap_,52540
of	_gap_,48452,54277,50044
of	_gap_,51206,_gap_,51206,51206,_gap_,52151
of	54060,144232
of	81296,81296,_gap_
of	_gap_,48403,82199,_gap_
of	_gap_,81324,_gap_,81324,_gap_,81324,_gap_,81324,_gap_
of	56496
of	_gap_,56496
of	56994
of	52540
of	48726
of	50405
of	57667,57667
of	57667,57667
of	55550,56112,_gap_
of	_gap_,56496
of	49899
of	49417,110217,81296
of	_gap_,53474,_gap_
of	_gap_,57850,_gap_
of	_gap_,57196,57196,57196,57196,57196,57196,57196,57196,49899,57196
of	81321
of	_gap_,81324,_gap_
of	47473
of	_gap_,46565,_gap_,49493,49493
of	48726
of	48403
of	47266
of	_gap_,56496
of	109640
of	100895
of	74788,75632,46785
of	_gap_,46785
of	48726
of	48726
of	_gap_,54928,_gap_
of	_gap_,56784
of	51556,_gap_
of	46565
of	_gap_,81321
of	49785,49303,51445
of	81415
of	53335
of	51069,_gap_
of	57850,57845,_gap_,49899
of	54695,81382
of	56235
of	109640,57667,57667,57667,57667
of	56112
of	81321
of	55331
of	57850,57845,_gap_
of	57850,57850,57845,_gap_,49899
of	50978
of	57850,_gap_,57845,_gap_
of	48403
of	_gap_,48403
of	_gap_,48403
of	48726
of	48726
of	52490,55307
of	54001
of	54001
of	57850,57845,_gap_,49899
of	57850,57845,_gap_,49899
of	116846,_gap_
of	55129
of	48201
of	58038,_gap_
of	48371
of	_gap_,52467
of	_gap_,46785
of	109640,_gap_,57667,57667,57667,57667,57667,57667,57667
of	49562
of	52283,51735
of	48726,48726,48726,_gap_
of	47113
of	47113
of	48403
of	81321
of	81321
of	51905,56425,_gap_,46977
of	57392
of	53613
of	49303
of	53720
of	_gap_,46966
of	82704,_gap_
of	46774,_gap_
of	50985,_gap_
of	48726
of	48726
of	_gap_,64268,_gap_
of	52490,55307
of	48403
of	_gap_,57944,56436
of	_gap_,53098
of	57850,57845,_gap_
of	81321
of	81321
of	48201
of	81321
of	48403
of	51695
of	52540
of	_gap_,47473,47473,_gap_
of	_gap_,46689
of	49265,_gap_
of	_gap_,49265,49265,_gap_
of	_gap_,49265
of	52972,_gap_,46785,53335
of	52972,_gap_,46785,53335
of	81321,_gap_
of	_gap_,54928,_gap_
of	46785,53335
of	51735
of	54211
of	57667,140996,_gap_,53098,_gap_
of	51316
of	53448,_gap_
of	_gap_,53649
of	_gap_,53649
of	53649
of	_gap_,53649
of	_gap_,52058,_gap_,48726,48726,_gap_,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726
of	52402,69864
of	_gap_,53474,_gap_
of	54236,57829
of	56784
of	_gap_,53649
of	52151
of	_gap_,57256,_gap_,49265,_gap_,49265,_gap_
of	50998,50978
of	50156,_gap_
of	_gap_,49562,_gap_
of	_gap_,81340,_gap_,54631
of	57850,_gap_,57845,_gap_,49265,49899
of	_gap_,48350,_gap_
of	54160,_gap_
of	_gap_,50156,_gap_,54236,47031,50729,_gap_
of	_gap_,53271
of	52047,_gap_,52058,_gap_,52200
of	57184
of	47676,_gap_,46942,57783
of	63712,90112
of	46938,52087,_gap_,49354,_gap_
of	48403
of	48403,158235
of	53756
of	_gap_,57501,_gap_
of	51182
of	50729,_gap_,55550,56112
of	_gap_,55486,_gap_
of	51069
of	_gap_,51069
of	_gap_,54928,_gap_
of	64356
of	81321,_gap_
of	52540,52317
of	47473
of	_gap_,140383,_gap_
of	_gap_,50978
of	47473,_gap_,47473,_gap_
of	_gap_,47769
of	_gap_,63748,63748,_gap_,47769
of	56112,_gap_
of	_gap_,49785
of	_gap_,56300,47473
of	48208,_gap_
of	_gap_,81321,_gap_
of	_gap_,52518
of	_gap_,56112,_gap_,47769
of	_gap_,50044,50044,_gap_,50044,_gap_
of	50249
of	_gap_,56112,56112
of	47769,_gap_,50156,_gap_,50729,_gap_
of	54695,_gap_,117281
of	_gap_,50156,_gap_
of	_gap_,53335
of	_gap_,55486,_gap_
of	_gap_,57850,_gap_
of	_gap_,54791,_gap_,52540
of	_gap_,82866,_gap_,82866
of	_gap_,52833
of	_gap_,54637,_gap_,54637
of	55729
of	54695,_gap_,117281
of	52540,50447,50465
of	_gap_,57667,57667,57667,57667,57667,57667,57667
of	69012,55874
of	52374
of	_gap_,53098,56672,90234,_gap_
of	_gap_,46689,_gap_
of	81321
of	50729,48371,_gap_
of	_gap_,50978,_gap_
of	_gap_,48726,48726,48726,_gap_,52200,_gap_
of	_gap_,48508
of	53067,53067
of	_gap_,90209
of	47240
of	47576,_gap_,46966,46966,46966,_gap_,46966,_gap_,46966,46966,46966,_gap_,46966,46966,_gap_,46966,_gap_,46966,46966,46966,46966,46966,_gap_,46966,46966,51045,47473,47473,57850,_gap_
of	_gap_,47576
of	47095,47095,_gap_
of	47113,_gap_
of	_gap_,46785,144074,_gap_
of	57630,_gap_
of	47240
of	158745
of	_gap_,63380,52343
of	47113
of	57903,_gap_,49562,49562
of	_gap_,57535,57535,_gap_,57535,_gap_
of	50985,_gap_
of	_gap_,53671,_gap_
of	_gap_,48652,_gap_
of	_gap_,48403,_gap_
of	_gap_,90229,_gap_,90229,57850,_gap_
of	_gap_,48371,_gap_,54001,_gap_
of	_gap_,52540,_gap_
of	_gap_,52058,_gap_
of	56112,101288,101288,50156,50044,52540
of	_gap_,81321,_gap_
of	81321
of	_gap_,51905,54373,_gap_
of	51905,54373,_gap_
of	51905,54373,_gap_
of	_gap_,47473
of	_gap_,51556
of	52799
of	_gap_,48452,48452,_gap_,51197,_gap_
of	_gap_,64593,_gap_,64593
of	_gap_,109640,_gap_
of	109640,_gap_,57667,57667,57667,_gap_,57667,57667,57667,57667
of	_gap_,52540
of	69340,_gap_,54919
of	_gap_,57903,_gap_
of	63829
of	63829
of	_gap_,54928,54928,_gap_
of	69572,69572,_gap_
of	_gap_,56112
of	_gap_,143791,_gap_,54001,_gap_
of	143791,_gap_,54001,_gap_
of	57667,57667,57667,57667,57667,57667,57667
of	69203,_gap_
of	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
of	54236,57889,_gap_,56112
of	_gap_,52440,56059,_gap_
of	50242
of	_gap_,82895,82895,82895,82895,82895,82895,_gap_
of	46785,_gap_
of	46579
of	109640,_gap_,57667,57667,57667,57667,57667,57667,57667
of	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667
of	53955
of	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667
of	109640,_gap_
of	109640,_gap_
of	109640,_gap_
of	53335
of	_gap_,47923,47923,_gap_
of	54928
of	54928,_gap_
of	_gap_,50978,_gap_
of	50729,_gap_,47912,_gap_
of	54160,82199
of	54593
of	_gap_,57716,57716
of	_gap_,52768,_gap_,52768,_gap_,57850
of	52540
of	_gap_,51045,_gap_
of	_gap_,103481,_gap_
of	56112
of	_gap_,54001,_gap_
of	_gap_,54695,_gap_,81324,_gap_
of	50978
of	_gap_,50104,_gap_
of	_gap_,50156,_gap_
of	_gap_,81324,_gap_,81324,81324,_gap_,81324,_gap_
of	_gap_,46785
of	_gap_,57850,_gap_,54001
of	_gap_,81340,_gap_,54631
of	_gap_,47954,47954
of	_gap_,50729,57889,57889,_gap_,111331,_gap_
of	_gap_,57501
of	55811
of	55811
of	51316
of	51316
of	_gap_,52540,50447,50465
of	109640,_gap_
of	109640,_gap_
of	81321,_gap_
of	_gap_,46774,_gap_,57903,51197,_gap_,57903,_gap_
of	_gap_,48425
of	52540,_gap_,75553,_gap_,52540,_gap_
of	51735
of	_gap_,48371,_gap_,46934,_gap_,117839,_gap_,56204
of	57903,51197,_gap_
of	_gap_,56112,_gap_
of	_gap_,56112,_gap_
of	_gap_,48065,50729,50729,_gap_
of	_gap_,52540,_gap_
of	_gap_,53300,_gap_
of	52540,53254
of	56219,_gap_
of	_gap_,53383
of	_gap_,57850,101447,54001,_gap_
of	_gap_,46785
of	52540,_gap_
of	_gap_,57667,57667
of	54236,48371,46934
of	_gap_,75304
of	_gap_,57667,57667,57667,57667,57667,_gap_
of	_gap_,57667,57667,57667,57667,57667,_gap_
of	50044,48065,50729,_gap_
of	54928
of	48403,158235
of	50729,52799,_gap_
of	_gap_,47031,_gap_
of	54236,47031,50729,_gap_,48678
of	48726,_gap_
of	_gap_,49503,49503,49503,49503,49503,49503,_gap_
of	_gap_,81321,_gap_
of	57586,_gap_
of	_gap_,57716,48508
of	103657,50729,48350,_gap_
of	47769,_gap_,48350,55961
of	_gap_,49842
of	54001
of	52540,_gap_
of	_gap_,51695
of	_gap_,50156,50156,_gap_,50156,50044,52540
of	64268
of	46785,_gap_
of	_gap_,49265,49265,_gap_
of	_gap_,53474,_gap_
of	_gap_,57716,_gap_
of	_gap_,54928,_gap_
of	_gap_,49764
of	_gap_,47370,47370,_gap_
of	64593,64593,_gap_,64593,_gap_
of	57903
of	48452,48452,48452,_gap_
of	48452,48452,_gap_
of	_gap_,81321
of	54534
of	52540,52540,_gap_
of	52768,_gap_
of	_gap_,52768
of	48208,_gap_
of	54928,_gap_
of	143113
of	_gap_,143113,_gap_
of	48445
of	_gap_,46689,_gap_
of	_gap_,103473
of	_gap_,57850
of	_gap_,90123,52540
of	_gap_,53271
of	_gap_,48452
of	_gap_,50353
of	_gap_,57903,_gap_,52540,_gap_,52540,_gap_
of	_gap_,52833,_gap_
of	81423
of	55008,_gap_,55008,55008,55008,_gap_,55008,55008,_gap_,81653,_gap_,56784,81665
of	53748
of	47113,_gap_
of	81321
of	81321,_gap_
of	81321
of	81321
of	_gap_,49417,_gap_
of	_gap_,50978,_gap_,47370,_gap_,47370,_gap_
of	52833
of	_gap_,47413,46689
of	_gap_,56112,56112
of	46689,_gap_,46689,_gap_
of	54495
of	_gap_,55729
of	_gap_,57667,_gap_,57667,57667,57667,57667,57667
of	_gap_,51905,54373,_gap_
of	_gap_,46955,_gap_
of	52540,50447,50465
of	_gap_,54695,_gap_,117281,117281
of	_gap_,46689,_gap_
of	_gap_,54928,_gap_,54928,_gap_
of	_gap_,49313,49313,49313,49313,49313,49313,_gap_
of	_gap_,64593,_gap_,64593,_gap_
of	_gap_,143113
of	48371,_gap_,101447
of	_gap_,49313,49313,49313,49313,49313,_gap_
of	_gap_,48652,_gap_
of	_gap_,57535,57535,_gap_,57535,_gap_
of	57903,_gap_,49562,49562
of	54928,_gap_
of	_gap_,63380,52343
of	52540
of	_gap_,53335,_gap_
of	48445
of	46966,46966,51045,47473,47473,57850,_gap_
of	_gap_,144122
of	50729,_gap_,50044,55550,56112
of	54928,54928,_gap_,54928,_gap_
of	48371
of	48371
of	_gap_,48371
of	52058,54427
of	_gap_,57667,57667,57667,_gap_
of	_gap_,54928,52058,54427,46934
of	52058,54427
of	48371
of	_gap_,48371
of	_gap_,48371
of	52540,158235,_gap_
of	_gap_,54928,_gap_,54427
of	52540,158235,_gap_
of	63712,90112
of	52540
of	47113
of	103506
of	_gap_,46689,_gap_
of	48726,48726,48726,_gap_,52200,_gap_
of	_gap_,90209
of	_gap_,54695,141571
of	_gap_,56112,_gap_
of	56574
of	_gap_,63748,_gap_
of	50249,50249,_gap_
of	_gap_,52025,57850,_gap_
of	_gap_,47923,47923,_gap_,47473,_gap_
of	_gap_,54928
of	_gap_,53271
of	_gap_,58026
of	54928
of	57850,_gap_,57845,_gap_,49265,49899
of	48726,48726,_gap_
of	48403
of	54001,_gap_
of	_gap_,56436,56436
of	_gap_,56436,56436
of	_gap_,49723
of	_gap_,56436,56436
of	_gap_,56436,56436
of	_gap_,50729,50729,_gap_
of	_gap_,53822,_gap_,56112,55073,_gap_
of	54427
of	56801,_gap_
of	143447
of	48670
of	52313,_gap_
of	_gap_,57603,57603,_gap_,57603,_gap_
of	_gap_,56112
of	54001,49758
of	_gap_,89837,89837,_gap_
of	53756,54001,63748,_gap_
of	48403,_gap_
of	_gap_,57756
of	_gap_,81321,_gap_
of	49265,49265,49265,_gap_
of	_gap_,52058,_gap_,47576
of	47473,_gap_,47576,_gap_
of	52402
of	54236
of	81321,_gap_
of	161070
of	_gap_,54695,_gap_,117281
of	_gap_,50978
of	_gap_,50729,_gap_,48371,_gap_
of	_gap_,49265,49265,_gap_
of	_gap_,57756
of	_gap_,57850,48452,57850,88697,_gap_
of	_gap_,55856
of	103506,103506
of	54495
of	_gap_,54768,54768,_gap_,82708
of	52540,_gap_
of	48403,_gap_
of	_gap_,54928,_gap_
of	_gap_,90229,57850
of	_gap_,46689
of	_gap_,46689,_gap_
of	54695,_gap_,57667,57667,_gap_
of	_gap_,74788,75632,46785
of	_gap_,74788,75632,46785
of	_gap_,88697
of	_gap_,53223,51735
of	_gap_,55194
of	53822,_gap_,81324,53850
of	57924,57924,57924,_gap_
of	_gap_,48371,_gap_
of	55550
of	_gap_,57196,_gap_,101898,63829,_gap_
of	_gap_,50978
of	53067,53067
of	_gap_,52540,52540,101224,46689,46689,_gap_
of	_gap_,56219,_gap_,48350
of	53092,_gap_,55920,_gap_
of	_gap_,50044,47769,_gap_
of	_gap_,48403,_gap_
of	_gap_,46785,_gap_
of	_gap_,51905,51905,55424
of	52540
of	103506
of	81321,_gap_
of	54928,_gap_
of	_gap_,54928,_gap_
of	_gap_,48350,_gap_
of	48726,48726,48726,48726,48726,_gap_,48726,48726,48726,48726,48726,48726,48726,_gap_
of	81321
of	_gap_,56112,_gap_
of	54236,47031,50729,_gap_
of	52540
of	_gap_,52540,_gap_
of	_gap_,54001,_gap_
of	144122
of	53271
of	49354,_gap_
of	_gap_,47353,_gap_,109640,_gap_,57667,57667,57667
of	47353,_gap_,57667,57667,57667,57667
of	53300,_gap_
of	46785,144074,_gap_
of	57716,57716,57716,57716,_gap_
of	49899,_gap_
of	_gap_,81321,_gap_
of	_gap_,54928,_gap_
of	_gap_,49842
of	47576,50044,48065,50729,_gap_
of	_gap_,55129
of	54928,_gap_
of	81321,_gap_
of	_gap_,57667,57667,_gap_
of	_gap_,50353,_gap_
of	_gap_,57630,57196,50494
of	_gap_,46966,_gap_,48065,50729,_gap_
of	_gap_,81653,_gap_,81660,56784,81665
of	_gap_,47095,_gap_
of	52058,_gap_,52058,_gap_
of	54495
of	52058,52058,_gap_
of	_gap_,54791,54791,_gap_
of	53649
of	53649
of	88697
of	_gap_,46785,_gap_
of	50729,52799,_gap_
of	_gap_,50729,52799,_gap_
of	47095,47095,_gap_
of	81321,_gap_
of	55785,_gap_
of	57630,_gap_
of	_gap_,81324,_gap_,51206,_gap_
of	_gap_,63712,90112
of	_gap_,63712,90112
of	_gap_,63712,90112,_gap_
of	47473
of	_gap_,51735,_gap_
of	_gap_,57756
of	_gap_,57667,57667,57667,57667
of	109640,_gap_,57667,57667,57667,57667,_gap_
of	53098
of	52058
of	_gap_,81653,_gap_,81660,56784,81665
of	47954,47954
of	52821,52799
of	_gap_,56112
of	161070
of	_gap_,52540
of	101912,103575,_gap_,81296,81296,81296,81296,_gap_,48350
of	_gap_,56112
of	53659
of	50156,_gap_
of	48726,48726,48726,48726,48726,48726,49265,_gap_,49265,_gap_
of	81321
of	_gap_,103657,_gap_,48350,50044,_gap_
of	55729,_gap_
of	48208
of	117281,117281,_gap_,49265,_gap_
of	47986,_gap_,56112,_gap_
of	_gap_,54171,_gap_
of	_gap_,81321
of	81321
of	52518,52518,52922
of	47576,_gap_,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296
of	63451,_gap_
of	54686,_gap_
of	56219
of	69593
of	51905,51905
of	101912,103575,_gap_,81296,81296,81296,81296,_gap_,48350
of	54236,_gap_
of	51735,55347,_gap_
of	50729,_gap_
of	55120,88697,_gap_
of	_gap_,50156,50044,52540
of	_gap_,49503,49503,_gap_,49503,49503,_gap_,49503,49503,49785,49785
of	50904
of	_gap_,102712,_gap_
of	_gap_,46579
of	52540
of	52833,47616
of	_gap_,51197
of	64356,58038,_gap_
of	_gap_,49265,_gap_
of	52490,55307
of	88697
of	109640,_gap_
of	_gap_,52151
of	109640,_gap_
of	_gap_,47113
of	_gap_,47113
of	81296,_gap_,81296
of	52540
of	50156
of	109640,_gap_
of	49265,_gap_
of	81442
of	81464,49503
of	81336
of	81452
of	81342,81648
of	50978
of	48592,54849,52029,_gap_
of	55979,_gap_
of	52540
of	47240
of	_gap_,52540
of	50916,46785
of	81531
of	46565,_gap_
of	_gap_,50985
of	_gap_,46911
of	_gap_,57829
of	48662
of	46579
of	55637
of	_gap_,54928,_gap_
of	54928,_gap_
of	55920,46785,_gap_
of	_gap_,55874,_gap_,54211,110942,_gap_
of	_gap_,50104,_gap_
of	48371,46785
of	50249
of	54001
of	56112,_gap_,54427
of	48726,_gap_
of	_gap_,57850
of	_gap_,46911
of	51735
of	54575
of	54236,57829
of	55658,53098
of	50182
of	54928,_gap_
of	50129
of	57829
of	56112,_gap_
of	47113
of	47113
of	56235
of	_gap_,64005
of	_gap_,46785,144074,_gap_
of	51445,51011
of	54534
of	52518,52518,52922
of	52833
of	55159
of	53448
of	_gap_,54236,_gap_,49562,48371,56112
of	_gap_,48371,48371,48371
of	_gap_,47769,47769,47769,_gap_
of	_gap_,158997
of	53448
of	48201
of	52540
of	53335
of	_gap_,50104,_gap_
of	48726
of	_gap_,54403
of	53720
of	50104
of	54452,48726,_gap_
of	46579
of	_gap_,57903,_gap_,56204
of	_gap_,48371,_gap_
of	55637
of	56235
of	54236,57829
of	48464,89009
of	54403
of	57868
of	_gap_,52540
of	_gap_,57667,57667,57667
of	48726
of	_gap_,46946
of	103111,55961
of	48726
of	_gap_,58026
of	49313,49313,49313,49313,49313,49313,_gap_
of	57440,57196,_gap_,57440,50494
of	52151
of	_gap_,103473
of	_gap_,47095,_gap_,47095,47095,47095,47095,_gap_
of	47095,_gap_
of	_gap_,56104
of	_gap_,47923,47923,_gap_,47473,_gap_
of	48726
of	48726
of	_gap_,48425,50729
of	53067,53067
of	_gap_,48371,_gap_
of	51395,_gap_
of	51445,51011
of	53756,54001,63748,_gap_
of	_gap_,57667,57667,57667,57667,57667,_gap_
of	48726,48726,_gap_
of	54695,_gap_,117281
of	56059,52210,51735
of	51556,51338,_gap_
of	_gap_,158548,160651
of	54236,47031,50729,_gap_
of	50156,_gap_
of	48726,48726,_gap_
of	_gap_,51344,46604
of	50891
of	_gap_,56112,_gap_
of	69618
of	103657,_gap_
of	52540
of	109640,_gap_,57667,57667,57667,57667
of	81406
of	48726,_gap_
of	53738,53738
of	_gap_,101690
of	_gap_,48371,_gap_
of	_gap_,54768
of	_gap_,56112
of	_gap_,53822,_gap_
of	47473
of	_gap_,49417,_gap_
of	48726
of	_gap_,48065,50729,_gap_,55550,50044,_gap_
of	_gap_,57850
of	48726
of	_gap_,57667,57667,57667
of	48726
of	54117
of	57667,_gap_
of	64356
of	_gap_,82199
of	_gap_,48371,_gap_
of	50494,_gap_
of	46579,64593,_gap_
of	49785,_gap_,56112
of	_gap_,90123,52540,_gap_,90123,52540
of	_gap_,100895,_gap_,100895,_gap_,57196,_gap_
of	_gap_,49313,49313,49313,49313,49313,49313,_gap_,49313,49313,49313,_gap_
of	_gap_,57903,_gap_
of	_gap_,57716,57716,_gap_,46689,_gap_
of	52058,56219,_gap_
of	_gap_,46585,46585,49562,_gap_
of	56112
of	_gap_,81324,81324,_gap_
of	_gap_,57586,_gap_
of	_gap_,117773,_gap_,117773,_gap_,117773,117773,117773,_gap_
of	109640
of	57196,57196,57196,57196,_gap_,57196,57196,57196,57196,57196,57196,58104,57997,_gap_
of	_gap_,103637,_gap_,55729
of	48726
of	_gap_,57667,57667,57667,57667,57667,57667,57667,57667
of	_gap_,52402
of	50324
of	54695
of	_gap_,54791,_gap_
of	_gap_,90123,52540,_gap_,90123,52540
of	_gap_,51197,_gap_
of	57850,57850,57850,_gap_
of	47266
of	50960,_gap_
of	_gap_,49562,_gap_,51045,_gap_,51045,_gap_,56204
of	_gap_,54791,_gap_
of	_gap_,50729,_gap_,52799,_gap_,50729
of	_gap_,88723,47807,_gap_
of	48403,56112
of	64593,_gap_,64593,_gap_
of	52266
of	_gap_,47353,_gap_,57667,57667,57667
of	48403,_gap_,57850
of	_gap_,52540,_gap_,57903,57903
of	48371,_gap_
of	48726
of	_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667
of	48726,_gap_
of	_gap_,46689,_gap_
of	50998,_gap_,56112,_gap_
of	48726
of	_gap_,49417,81296
of	_gap_,109905,_gap_,109905,_gap_
of	_gap_,102712,_gap_
of	_gap_,54928,54928,_gap_
of	53720
of	54919
of	_gap_,57667,57667,57667,57667,57667,57667
of	48726
of	53474
of	_gap_,48726
of	_gap_,47459,_gap_
of	49265,49265,_gap_
of	54928,54928,_gap_
of	109640,_gap_,57667,57667,57667,57667,57667,57667
of	_gap_,52467,_gap_
of	_gap_,47769
of	_gap_,144232
of	56112,_gap_,47986
of	_gap_,57850,_gap_,57850
of	47473
of	48726,48726,48726
of	_gap_,50978,_gap_
of	_gap_,48576,_gap_
of	48452
of	51569
of	48371,_gap_,109885,_gap_
of	109805,_gap_,50729,_gap_,55550,_gap_
of	_gap_,82199
of	52833,47616
of	53850,53850
of	48726
of	49503,_gap_
of	_gap_,56553,55257
of	52025,57850,_gap_
of	56300
of	50104
of	53756
of	103575,_gap_,53300,69179,_gap_,57196,57196,69687,_gap_
of	54236
of	46785,_gap_
of	_gap_,52540,_gap_,46579,_gap_,50978
of	51905
of	64356,_gap_
of	48340
of	_gap_,50729
of	_gap_,56219
of	56281,_gap_
of	56235
of	50044,_gap_
of	_gap_,57667,57667
of	50353,_gap_
of	_gap_,46689,_gap_
of	117281,_gap_
of	57302,_gap_
of	52058,52058,_gap_,50156
of	48726
of	_gap_,109640,57667,57667,57667,57667,57667,57667,57667,57667
of	48726,48726,48726,_gap_
of	_gap_,49562,_gap_,49562,_gap_,49562
of	47473
of	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
of	56574
of	82895,82895,82895,_gap_
of	48366,47473,57889,_gap_
of	52218
of	_gap_,50978,50978
of	_gap_,46689,_gap_
of	_gap_,109910
of	_gap_,47353,_gap_,57667,57667,57667,57667,57667,57667,57667,57667
of	47473,47473,103506,_gap_
of	47576
of	_gap_,57440,56112,_gap_
of	53383
of	52540,50447,50465
of	_gap_,47353,_gap_,109640,_gap_,57667,57667,57667,57667
of	50729,_gap_
of	49265,49265,_gap_
of	47954,47954,_gap_
