id	level	description
IPR025769	InterPro	ERGosterol biosynthesis methyltransferase, plant
IPR025770	InterPro	Protein-S-isoprenylcysteine O-methyltransferase
IPR025771	InterPro	Phosphoethanolamine N-methyltransferase
IPR025773	InterPro	Arterivirus papain-like cysteine protease beta (PCPbeta) domain
IPR025777	InterPro	GMP synthetase ATP pyrophosphatase domain
IPR025778	InterPro	Histone-lysine N-methyltransferase, EZ
IPR025779	InterPro	Methionine S-methyltransferase
IPR025781	InterPro	Acetylserotonin O-methyltransferase
IPR025782	InterPro	Catechol O-methyltransferase
IPR025783	InterPro	Histone-lysine N-methyltransferase SET9
IPR025785	InterPro	Histone-lysine N-methyltransferase, SETD3
IPR025788	InterPro	Histone-lysine N-methyltransferase, SET2, fungi
IPR025789	InterPro	Histone H3-K79 methyltransferase
IPR025790	InterPro	Histone-lysine N-methyltransferase, Suvar4-20
IPR025792	InterPro	tRNA (guanine(37)-N(1))-methyltransferase, eukaryotic
IPR025793	InterPro	tRNA (guanine(37)-N(1))-methyltransferase, archaea
IPR025794	InterPro	Histone H3-K9 methyltransferase, plant
IPR025795	InterPro	tRNA (uracil-5-)-methyltransferase
IPR025799	InterPro	Protein arginine N-methyltransferase
IPR025800	InterPro	Calmodulin-lysine N-methyltransferase
IPR025803	InterPro	Putrescine N-methyltransferase
IPR025804	InterPro	mRNA (nucleoside-2-O-)-methyltransferase
IPR025805	InterPro	Histone-lysine N-methyltransferase Smyd3
IPR025810	InterPro	ERGosterol biosynthesis methyltransferase (ERG6) family
IPR025812	InterPro	Mitochondrial ribonuclease P, tRNA methyltransferase protein 1
IPR025814	InterPro	18S rRNA dimethylase DIM1
IPR025815	InterPro	Cytochrome c lysine N-methyltransferase 1
IPR025817	InterPro	Amine N-methyltransferase
IPR025818	InterPro	Nicotinamide N-methyltransferase
IPR025824	InterPro	OB-fold nucleic acid binding domain
IPR025830	InterPro	DNA-binding domain, ovate family-like
IPR025835	InterPro	Thiopurine S-methyltransferase
IPR025848	InterPro	mRNA (2-O-methyladenosine-N(6)-)-methyltransferase
IPR025885	InterPro	PapC, N-terminal domain
IPR025888	InterPro	Meiosis-specific protein MEI4
IPR025893	InterPro	Tocopherol cyclase
IPR025898	InterPro	Tc3 transposase, DNA binding domain
IPR025901	InterPro	Kinesin-associated microtubule-binding domain
IPR025907	InterPro	Phostensin/Taperin PP1-binding domain
IPR025913	InterPro	Cep57 centrosome localisation domain
IPR025940	InterPro	Toxin SpoIISA, type II toxin-antitoxin system
IPR025956	InterPro	Cytoplasmic dynein 1 intermediate chain 1/2
IPR025958	InterPro	SID1 transmembrane family
IPR025993	InterPro	Ceramide glucosyltransferase
IPR026008	InterPro	Uridine kinase
IPR026010	InterPro	Nucleoporin NSP1/NUP62
IPR026019	InterPro	Ribulose-phosphate 3-epimerase
IPR026023	InterPro	Ribonucleotide reductase small subunit, prokaryotic
IPR026028	InterPro	ATPase, V0 complex, subunit 116kDa, eukaryotic
IPR026048	InterPro	Centrosome-associated protein CEP250
IPR026051	InterPro	Asparagine-linked glycosylation protein 1-like
IPR026052	InterPro	DNA-binding protein inhibitor
IPR026055	InterPro	Fatty acyl-CoA reductase
IPR026059	InterPro	Rab3-GAP regulatory subunit
IPR026060	InterPro	Associate of Myc 1
IPR026070	InterPro	Tyrosine-protein phosphatase CDC14
IPR026072	InterPro	Lck-interacting transmembrane adapter 1
IPR026074	InterPro	Microtubule associated protein 1
IPR026084	InterPro	Trans-Golgi network integral membrane protein TGN38
IPR026087	InterPro	Corneodesmosin
IPR026097	InterPro	S100P-binding protein
IPR026106	InterPro	Microtubule-associated protein 9
IPR026108	InterPro	Hyaluronan synthase 3
IPR026109	InterPro	G kinase-anchoring protein 1
IPR026111	InterPro	Actin-binding Rho-activating protein
IPR026116	InterPro	Glycosyltransferase family 18
IPR026117	InterPro	Prostate apoptosis response 4
IPR026118	InterPro	Calcium-binding and spermatid-specific protein 1
IPR026120	InterPro	Transmembrane protein 11
IPR026121	InterPro	Probable helicase senataxin
IPR026124	InterPro	Sperm-associated antigen 8
IPR026126	InterPro	BRISC and BRCA1-A complex member 1
IPR026128	InterPro	Neurosecretory protein VGF
IPR026130	InterPro	Protein phosphatase 1 regulatory subunit 26
IPR026138	InterPro	Ceroid-lipofuscinosis neuronal protein 5
IPR026140	InterPro	28S ribosomal protein S26
IPR026142	InterPro	Protein phosphatase 1 regulatory subunit 36
IPR026144	InterPro	Neuritin family
IPR026145	InterPro	Interleukin-33
IPR026146	InterPro	28S ribosomal protein S24
IPR026147	InterPro	Rab3 GTPase-activating protein catalytic subunit
IPR026148	InterPro	Mitochondrial antiviral-signalling protein
IPR026153	InterPro	Treslin
IPR026155	InterPro	Apelin
IPR026158	InterPro	Apolipoprotein B receptor
IPR026164	InterPro	Integrator complex subunit 10
IPR026168	InterPro	SHARPIN
IPR026169	InterPro	Mitochondria-eating protein
IPR026171	InterPro	Fanconi anemia group I protein
IPR026180	InterPro	KAT8 regulatory NSL complex subunit 1
IPR026182	InterPro	Anaphase-promoting complex subunit 15
IPR026183	InterPro	Taxilin family
IPR026189	InterPro	Cylicin
IPR026190	InterPro	Hypoxia-inducible lipid droplet-associated protein
IPR026191	InterPro	Ligand-dependent nuclear receptor-interacting factor 1
IPR026192	InterPro	NADH-ubiquinone oxidoreductase 1 subunit C1
IPR026193	InterPro	NADH-ubiquinone oxidoreductase flavoprotein 3
IPR026194	InterPro	Prolactin-releasing peptide
IPR026195	InterPro	P-selectin glycoprotein ligand 1
IPR026196	InterPro	Syntaphilin
IPR026198	InterPro	Syntabulin
IPR026201	InterPro	Centrosomal protein of 290kDa
IPR026202	InterPro	Golgin subfamily B member 1
IPR026203	InterPro	Intracellular hyaluronic acid binding protein
IPR026206	InterPro	HAUS augmin-like complex subunit 3
IPR026207	InterPro	Interleukin-27 alpha
IPR026208	InterPro	Wolframin
IPR026211	InterPro	GIGANTEA
IPR026213	InterPro	DNA-directed RNA polymerase II subunit GRINL1
IPR026214	InterPro	HAUS augmin-like complex subunit 4, metazoa
IPR026215	InterPro	HAUS complex subunit 5, metazoa
IPR026216	InterPro	HDA1 complex subunit 3
IPR026217	InterPro	Ddc1
IPR026218	InterPro	Heme transporter HRG
IPR026219	InterPro	Jagged/Serrate protein
IPR026220	InterPro	HTLV-1 basic zipper factor
IPR026221	InterPro	Mas-related G protein-coupled receptor H
IPR026223	InterPro	Hydroxyacyl-thioester dehydratase type 2
IPR026228	InterPro	Mas-related G protein-coupled receptor F
IPR026229	InterPro	Vesicular, overexpressed in cancer, prosurvival protein 1
IPR026230	InterPro	Mas-related G protein-coupled receptor E
IPR026231	InterPro	Protein IBD2
IPR026232	InterPro	Mas-related G protein-coupled receptor D
IPR026233	InterPro	Mas-related G protein-coupled receptor A
IPR026234	InterPro	Mas-related G protein-coupled receptor family
IPR026235	InterPro	Inheritance of peroxisomes protein 2
IPR026236	InterPro	Integrator complex subunit 2, metazoa
IPR026241	InterPro	GLC7-interacting protein 4
IPR026242	InterPro	HAUS augmin-like complex subunit 2, metazoa
IPR026243	InterPro	HAUS augmin-like complex subunit 1
IPR026252	InterPro	Aquaporin 10
IPR026253	InterPro	Methionine import ATP-binding protein MetN
IPR026254	InterPro	E3 ubiquitin-protein ligase RNF31
IPR026255	InterPro	NAD(P) transhydrogenase, alpha subunit
IPR026257	InterPro	FK506-binding protein
IPR026258	InterPro	Signal recognition particle subunit SRP68
IPR026259	InterPro	Di-c-type haem protein, MauG/cytochrome c peroxidase
IPR026260	InterPro	Threonine synthase, bacterial/archaeal
IPR026261	InterPro	RanBP-type and C3HC4-type zinc finger-containing protein 1
IPR026262	InterPro	Antitoxin DinJ
IPR026264	InterPro	Type IV secretion system protein VirB8/PtlE
IPR026265	InterPro	Lipopolysaccharide export system protein LptC
IPR026266	InterPro	L-arabinose-binding periplasmic protein
IPR026270	InterPro	Signal recognition particle, SRP72 subunit
IPR026271	InterPro	PRAME family
IPR026273	InterPro	Low specificity L-threonine aldolase
IPR026274	InterPro	tRNA wybutosine synthesizing protein 2
IPR026279	InterPro	Sigma-E factor negative regulatory protein RseA
IPR026280	InterPro	Tissue plasminogen activator
IPR026283	InterPro	Beta-galactosidase 1-like
IPR026296	InterPro	CXC chemokine 16
IPR026297	InterPro	FMRFamide-related peptide/Growth hormone-releasing peptide
IPR026298	InterPro	Blc2 family
IPR026299	InterPro	Mitochondrial 28S ribosomal protein S31
IPR026300	InterPro	CWF11 family
IPR026304	InterPro	Apoptosis regulator BAX
IPR026305	InterPro	Negative elongation factor A
IPR026306	InterPro	Round spermatid basic protein 1
IPR026308	InterPro	Apoptosis regulator BAK
IPR026310	InterPro	LAMTOR1-like
IPR026314	InterPro	YLP motif-containing protein 1
IPR026316	InterPro	KAT8 regulatory NSL complex subunit 2
IPR026326	InterPro	Probable tRNA pseudouridine synthase B, archaeal
IPR026330	InterPro	Succinylornithine transaminase
IPR026340	InterPro	Thiazole biosynthesis domain
IPR026347	InterPro	Mesaconyl-CoA isomerase
IPR026355	InterPro	Oxalate/formate antiporter
IPR026372	InterPro	Antiviral radical SAM protein viperin
IPR026438	InterPro	Geranylgeranylglyceryl phosphate synthase, archaea
IPR026456	InterPro	Glycosyltransferase AglJ
IPR026490	InterPro	mRNA cap 0/1 methyltransferase
IPR026494	InterPro	Ribonucleoside reductase subunit beta, NrdF
IPR026501	InterPro	Limbin/Ellis-van Creveld protein
IPR026502	InterPro	Histone RNA stem-loop-binding protein SLBP1/SLBP2
IPR026506	InterPro	GDP-L-galactose/GDP-D-glucose phosphorylase
IPR026511	InterPro	Parathyroid hormone-responsive B1
IPR026542	InterPro	Dishevelled Dsh
IPR026543	InterPro	Frizzled-6
IPR026544	InterPro	Smoothened
IPR026547	InterPro	Frizzled-5
IPR026548	InterPro	Frizzled-1
IPR026549	InterPro	Frizzled-10
IPR026550	InterPro	Frizzled-2
IPR026551	InterPro	Frizzled-4
IPR026552	InterPro	Frizzled-7
IPR026553	InterPro	Frizzled-3, vertebrates
IPR026554	InterPro	Frizzled-3, invertebrates
IPR026561	InterPro	Frizzled, invertebrates
IPR026566	InterPro	Dolichol kinase
IPR026569	InterPro	Ribosomal protein L28/L24
IPR026573	InterPro	Magnesium transporter MRS2/LPE10
IPR026575	InterPro	3,5-cyclic adenosine monophosphate phosphodiesterase CpdA
IPR026576	InterPro	Proofreading thioesterase EntH
IPR026577	InterPro	Replication modulator SeqA, C-terminal DNA-binding domain
IPR026579	InterPro	Cell division protein FtsQ
IPR026582	InterPro	Ellis-van Creveld protein
IPR026583	InterPro	Glucose 1-dehydrogenase
IPR026584	InterPro	Rad9
IPR026585	InterPro	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
IPR026586	InterPro	Type 2 tetrahydrodipicolinate N-succinyltransferase family
IPR026589	InterPro	Cell division protein FtsP
IPR026603	InterPro	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase
IPR026605	InterPro	Monoacylglycerol lipase protein ABHD12
IPR026607	InterPro	DMRT/protein doublesex/protein male abnormal 3
IPR026610	InterPro	3'-RNA ribose 2'-O-methyltransferase, Hen1
IPR026611	InterPro	Serine/threonine-protein kinase MRCK alpha
IPR026612	InterPro	Stimulated by retinoic acid gene 6 protein
IPR026616	InterPro	Testis-expressed sequence 15 protein
IPR026619	InterPro	Centrosomal protein of 95kDa
IPR026621	InterPro	Immortalization up-regulated protein
IPR026626	InterPro	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3
IPR026627	InterPro	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2
IPR026628	InterPro	PDZK1-interacting protein 1 family
IPR026632	InterPro	RAD51-associated protein 1
IPR026634	InterPro	Protein-tyrosine sulfotransferase
IPR026635	InterPro	N-lysine methyltransferase See1-like
IPR026638	InterPro	Nuclear receptor coactivator 6
IPR026647	InterPro	Protein TESPA1
IPR026648	InterPro	Sperm-specific antigen 2
IPR026649	InterPro	Nuclear receptor-interacting protein 1
IPR026650	InterPro	Nuclear mitotic apparatus protein 1
IPR026656	InterPro	N-acetyltransferase ESCO1
IPR026660	InterPro	Phosphoribosyl-AMP cyclohydrolase
IPR026662	InterPro	NADH-quinone oxidoreductase subunit CD
IPR026666	InterPro	Myelin-associated oligodendrocyte basic protein
IPR026667	InterPro	Thyroid hormone receptor-associated protein 3
IPR026668	InterPro	Bcl-2-associated transcription factor 1
IPR026669	InterPro	Arsenite methyltransferase
IPR026670	InterPro	Gametogenetin-binding protein 1
IPR026676	InterPro	Synaptonemal complex central element protein 1
IPR026678	InterPro	INO80 complex subunit E
IPR026679	InterPro	Microtubule-associated protein 10
IPR026681	InterPro	Nicotinamide riboside kinase
IPR026682	InterPro	AKT1 substrate 1 protein
IPR026699	InterPro	Exosome complex RNA-binding protein 1/RRP40/RRP4
IPR026706	InterPro	Shugoshin-like 2
IPR026707	InterPro	Shugoshin, fungi
IPR026708	InterPro	Centrosome and spindle pole associated protein 1
IPR026711	InterPro	Protein male-specific lethal-1
IPR026712	InterPro	Choline/Ethanolamine kinase
IPR026722	InterPro	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 1/2
IPR026723	InterPro	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2
IPR026725	InterPro	Sickle tail protein
IPR026727	InterPro	SRC kinase signalling inhibitor 1
IPR026729	InterPro	Stathmin-2
IPR026730	InterPro	Mitochondrial inner membrane protease subunit 1
IPR026732	InterPro	Centrosomal protein of 135kDa
IPR026733	InterPro	Rootletin
IPR026739	InterPro	AP complex subunit beta
IPR026740	InterPro	AP-3 complex subunit beta
IPR026741	InterPro	Protein strawberry notch
IPR026742	InterPro	Centrosomal protein kizuna
IPR026743	InterPro	Sperm equatorial segment protein 1
IPR026744	InterPro	Phosphatidate phosphatase LPIN2
IPR026745	InterPro	Heterogeneous nuclear ribonucleoprotein U
IPR026747	InterPro	Nucleolar protein 4
IPR026750	InterPro	Protein N-terminal asparagine amidohydrolase
IPR026753	InterPro	Nuclear apoptosis-inducing factor 1
IPR026754	InterPro	Pancreatic progenitor cell differentiation and proliferation factor
IPR026756	InterPro	Nucleolar and spindle-associated protein 1
IPR026762	InterPro	Spindle and kinetochore-associated protein 2
IPR026770	InterPro	Ribonuclease kappa
IPR026774	InterPro	2'-5'-oligoadenylate synthase
IPR026777	InterPro	Plasma membrane fusion protein PRM1
IPR026778	InterPro	MLLT11 family
IPR026779	InterPro	Calcium/calmodulin-dependent protein kinase II inhibitor
IPR026781	InterPro	Proline-rich nuclear receptor coactivator 2
IPR026784	InterPro	Constitutive coactivator of PPAR-gamma
IPR026787	InterPro	Acrosomal protein SP-10
IPR026791	InterPro	Dedicator of cytokinesis
IPR026792	InterPro	Cornulin
IPR026797	InterPro	HAUS augmin-like complex subunit 6
IPR026798	InterPro	Dedicator of cytokinesis 6
IPR026799	InterPro	Dedicator of cytokinesis protein 2
IPR026807	InterPro	Protein tiptop/teashirt
IPR026810	InterPro	Teashirt homologue 3
IPR026812	InterPro	Actin cytoskeleton-regulatory complex protein Pan1, fungal
IPR026814	InterPro	RalBP1-associated Eps domain-containing protein 1
IPR026815	InterPro	Cytoplasmic dynein 2 heavy chain 1
IPR026817	InterPro	Guanine nucleotide exchange factor Ect2
IPR026818	InterPro	Adenomatous polyposis coli (APC)  family
IPR026825	InterPro	Vacuole morphology and inheritance protein 14
IPR026829	InterPro	Monensin-resistant homologue 2
IPR026830	InterPro	ALK tyrosine kinase receptor
IPR026836	InterPro	Adenomatous polyposis coli
IPR026837	InterPro	Adenomatous polyposis coli 2
IPR026842	InterPro	C1GALT1
IPR026846	InterPro	E3 SUMO-protein ligase Nse2 (Mms21)
IPR026848	InterPro	E3 ubiquitin-protein ligase FANCL
IPR026849	InterPro	Autophagy-related protein 2
IPR026851	InterPro	Dna2
IPR026856	InterPro	Sialidase family
IPR026858	InterPro	Vezatin
IPR026859	InterPro	Myosin-binding domain
IPR026871	InterPro	Phospholipid-transporting P-type ATPase
IPR026872	InterPro	Protein farnesyltransferase subunit beta
IPR026873	InterPro	Geranylgeranyl transferase type-2 subunit beta
IPR026874	InterPro	Glucosidase 2 subunit beta
IPR026878	InterPro	Leucine-rich repeat-containing protein 4C
IPR026880	InterPro	Toll-like receptor 7
IPR026883	InterPro	Leucine-rich repeat-containing protein 4B
IPR026892	InterPro	Glycoside hydrolase family 3
IPR026895	InterPro	ER membrane protein complex subunit 1
IPR026898	InterPro	Protease PrsW
IPR026905	InterPro	Protein ASX-like, PHD domain
IPR026907	InterPro	Cyclin-D1-binding protein 1
IPR026914	InterPro	Calsyntenin
IPR026918	InterPro	Pappalysin-2
IPR026919	InterPro	G protein-coupled receptor 98
IPR026921	InterPro	Alpha-actinin 1
IPR026936	InterPro	Ubinuclein-1
IPR026941	InterPro	F-box only protein 31
IPR026943	InterPro	Ubinuclein-2
IPR026944	InterPro	Sialidase-3
IPR026945	InterPro	Sialidase-2
IPR026946	InterPro	Sialidase-4
IPR026953	InterPro	Callose synthase
IPR026962	InterPro	Katanin p80 subunit B1
IPR026963	InterPro	Aprataxin
IPR026965	InterPro	Neurofascin
IPR026968	InterPro	3-oxoadipate enol-lactonase 1/2
IPR026970	InterPro	Mitochondrial genome maintenance exonuclease 1
IPR026971	InterPro	Condensin subunit 1/Condensin-2 complex subunit D3
IPR026975	InterPro	Dynein heavy chain 1, axonemal
IPR026979	InterPro	Dynein heavy chain 7, axonemal
IPR026980	InterPro	Dynein heavy chain 6, axonemal
IPR026983	InterPro	Dynein heavy chain
IPR026984	InterPro	Leukocyte tyrosine kinase receptor
IPR026985	InterPro	Fanconi anemia-associated protein of 24kDa
IPR026994	InterPro	Ribosomal protein S16, chloroplastic
IPR026999	InterPro	Alpha-s1 casein
IPR027003	InterPro	Phosphatidylinositol 4-kinase
IPR027004	InterPro	Dolichyl-phosphate-mannose-protein mannosyltransferase 1/5
IPR027006	InterPro	Synaptotagmin-like protein 2
IPR027008	InterPro	Teashirt family
IPR027010	InterPro	Teashirt homologue 2
IPR027011	InterPro	Serine/threonine-protein kinase Mec1
IPR027018	InterPro	Hemolysin E
IPR027022	InterPro	ABC transporter permease protein, BceB-type
IPR027025	InterPro	Heterogeneous nuclear ribonucleoprotein U-like protein 1
IPR027027	InterPro	GOSR2/Membrin/Bos1
IPR027029	InterPro	Intersectin-2
IPR027030	InterPro	DNA polymerase subunit gamma-2, mitochondrial
IPR027032	InterPro	Twinkle-like protein
IPR027033	InterPro	Cytidine monophosphate-N-acetylneuraminic acid hydroxylase
IPR027034	InterPro	Methyltransferase OMS1-like
IPR027035	InterPro	Hypoxia/Redox sensor histidine kinase response regulator DosT/DevS
IPR027036	InterPro	Leucine-rich repeat protein SHOC2
IPR027038	InterPro	Ran GTPase-activating protein
IPR027040	InterPro	Proteasome subunit Rpn10
IPR027044	InterPro	DNA helicase B
IPR027046	InterPro	SCF-associated factor 1
IPR027047	InterPro	E3 ubiquitin-protein ligase Highwire/Pam/Rpm-1
IPR027048	InterPro	Secretion-regulating guanine nucleotide exchange factor
IPR027050	InterPro	Nuclease SbcCD subunit C
IPR027052	InterPro	Dehydrogenase/reductase SDR member 2
IPR027053	InterPro	Disintegrin and metalloproteinase domain-containing protein 10
