id	level	description
PF15216	Pfam	Thymic stromal lymphopoietin
PF15217	Pfam	TSC21 family
PF15218	Pfam	Spermatogenesis-associated protein 25
PF15219	Pfam	Testis-expressed 12
PF15220	Pfam	Hypoxia-inducible lipid droplet-associated 
PF15221	Pfam	Lens epithelial cell protein LEP503
PF15222	Pfam	Kidney androgen-regulated 
PF15223	Pfam	Domain of unknown function (DUF4584)
PF15224	Pfam	Scrapie-responsive protein 1
PF15225	Pfam	Interleukin 32
PF15226	Pfam	HCF-1 beta-propeller-interacting protein family
PF15227	Pfam	zinc finger of C3HC4-type, RING
PF15228	Pfam	Death-associated protein
PF15229	Pfam	POM121 family
PF15230	Pfam	Serine/arginine repetitive matrix protein C-terminus
PF15231	Pfam	Variable charge X/Y family
PF15232	Pfam	Domain of unknown function (DUF4585)
PF15233	Pfam	Synaptonemal complex central element protein 1
PF15234	Pfam	Linker for activation of T-cells
PF15235	Pfam	G protein-regulated inducer of neurite outgrowth C-terminus
PF15236	Pfam	Coiled-coil domain-containing protein 66
PF15237	Pfam	PTRF/SDPR family
PF15238	Pfam	FAM181
PF15239	Pfam	Domain of unknown function (DUF4586)
PF15240	Pfam	Proline-rich
PF15241	Pfam	Cylicin N-terminus
PF15242	Pfam	Family of FAM53
PF15243	Pfam	Anaphase-promoting complex subunit 15
PF15244	Pfam	Hydroxy-steroid dehydrogenase
PF15245	Pfam	Transcription cofactor vestigial-like protein 4
PF15246	Pfam	Nck-associated protein 5, Peripheral clock protein
PF15247	Pfam	Histone RNA hairpin-binding protein RNA-binding domain
PF15248	Pfam	Domain of unknown function (DUF4587)
PF15249	Pfam	Glioma tumor suppressor candidate region
PF15250	Pfam	Raftlin
PF15251	Pfam	Domain of unknown function (DUF4588)
PF15252	Pfam	Domain of unknown function (DUF4589)
PF15253	Pfam	SCL-interrupting locus protein N-terminus
PF15254	Pfam	Coiled-coil domain-containing protein 14
PF15255	Pfam	WASH complex subunit CAP-Z interacting, central region
PF15256	Pfam	SPATIAL
PF15257	Pfam	Domain of unknown function (DUF4590)
PF15258	Pfam	Protein family of FAM222A
PF15259	Pfam	G-2 and S-phase expressed 1
PF15260	Pfam	Protein family FAM219A
PF15261	Pfam	Domain of unknown function (DUF4591)
PF15262	Pfam	Domain of unknown function (DUF4592)
PF15263	Pfam	Domain of unknown function (DUF4593)
PF15264	Pfam	Tumour suppressing sub-chromosomal transferable candidate 4
PF15265	Pfam	FAM196 family
PF15266	Pfam	Domain of unknown function (DUF4594)
PF15268	Pfam	Dapper
PF15269	Pfam	Zinc-finger
PF15270	Pfam	Metallo-carboxypeptidase inhibitor 
PF15271	Pfam	Spindle pole body component BBP1, Mps2-binding protein
PF15272	Pfam	Spindle pole body component BBP1, C-terminal
PF15273	Pfam	NHS-like
PF15274	Pfam	Muscular LMNA-interacting protein
PF15275	Pfam	PEHE domain
PF15276	Pfam	Protein phosphatase 1 binding
PF15277	Pfam	Exocyst complex component SEC3 N-terminal PIP2 binding PH
PF15278	Pfam	Sec3 exocyst complex subunit
PF15279	Pfam	Sine oculis-binding protein
PF15280	Pfam	Protein aurora borealis N-terminus
PF15281	Pfam	Consortin C-terminus
PF15282	Pfam	BMP-2-inducible protein kinase C-terminus
PF15283	Pfam	Domain of unknown function (DUF4595) with porin-like fold
PF15284	Pfam	Phage-encoded virulence factor
PF15285	Pfam	Beclin-1 BH3 domain, Bcl-2-interacting
PF15286	Pfam	Apoptosis regulator M11, B cell 2 leukaemia/lymphoma like
PF15287	Pfam	KRBA1 family repeat
PF15288	Pfam	Zinc knuckle
PF15289	Pfam	Regulatory factor X-associated C-terminal binding domain
PF15290	Pfam	Golgi-localised syntaxin-1-binding clamp
PF15291	Pfam	Dermcidin, antibiotic peptide
PF15292	Pfam	Treslin N-terminus
PF15293	Pfam	Nuclear fragile X mental retardation-interacting protein 2
PF15294	Pfam	Leucine zipper
PF15295	Pfam	Coiled-coil domain-containing protein 50  N-terminus
PF15296	Pfam	Codanin-1 C-terminus
PF15297	Pfam	Cytoskeleton-associated protein 2 C-terminus
PF15298	Pfam	AJAP1/PANP C-terminus
PF15299	Pfam	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8
PF15300	Pfam	INTS6/SAGE1/DDX26B/CT45 C-terminus
PF15301	Pfam	SLAIN motif-containing family
PF15302	Pfam	P33 mono-oxygenase
PF15303	Pfam	E3 ubiquitin-protein ligase Arkadia N-terminus
PF15304	Pfam	A-kinase anchor protein 2 C-terminus
PF15305	Pfam	Intraflagellar transport protein 43
PF15306	Pfam	LIN37
PF15307	Pfam	Sperm acrosome-associated protein 7
PF15308	Pfam	CEP170 C-terminus
PF15309	Pfam	ALMS motif
PF15310	Pfam	Vitamin A-deficiency (VAD) rat model signalling
PF15311	Pfam	Hydrolethalus syndrome protein 1 C-terminus
PF15312	Pfam	Junctional sarcoplasmic reticulum protein
PF15313	Pfam	Hexamethylene bis-acetamide-inducible protein
PF15314	Pfam	Proline-rich acidic protein 1, pregnancy-specific uterine
PF15315	Pfam	Facioscapulohumeral muscular dystrophy candidate 2
PF15316	Pfam	MyoD family inhibitor
PF15317	Pfam	Cardiac transcription factor regulator, Developmental protein
PF15318	Pfam	Putative Bcl-2 like protein of testis
PF15319	Pfam	RAD9, RAD1, HUS1-interacting nuclear orphan protein
PF15320	Pfam	mRNA cap methylation, RNMT-activating mini protein
PF15321	Pfam	ATPase family AAA domain containing 4
PF15322	Pfam	Protein missing in infertile sperm 1, putative
PF15323	Pfam	Developmental protein
PF15324	Pfam	Hedgehog signalling target
PF15325	Pfam	Modulator of retrovirus infection
PF15326	Pfam	Testis expressed sequence 15
PF15327	Pfam	Tankyrase binding protein C terminal domain
PF15328	Pfam	Putative GRINL1B complex locus protein 2
PF15330	Pfam	SHP2-interacting transmembrane adaptor protein, SIT
PF15331	Pfam	Cellular tumour antigen p53-inducible 5
PF15332	Pfam	Lck-interacting transmembrane adapter 1
PF15333	Pfam	TATA box-binding protein-associated factor 1D
PF15334	Pfam	Aurora kinase A and ninein interacting protein
PF15335	Pfam	Caspase activity and apoptosis inhibitor 1
PF15336	Pfam	Autism susceptibility gene 2 protein
PF15337	Pfam	Vascular protein family Vasculin-like 1
PF15338	Pfam	p53-regulated apoptosis-inducing protein 1
PF15339	Pfam	Acrosome formation-associated factor
PF15340	Pfam	Cooperator of PRMT5 family
PF15341	Pfam	Ribosome biogenesis protein SLX9
PF15342	Pfam	FAM212 family
PF15343	Pfam	Decidual protein induced by progesterone family
PF15344	Pfam	FAM217 family
PF15345	Pfam	Transmembrane protein 51
PF15346	Pfam	Arginine and glutamate-rich 1
PF15347	Pfam	Phosphoprotein associated with glycosphingolipid-enriched
PF15348	Pfam	Gemini of Cajal bodies-associated protein 8
PF15349	Pfam	DDB1- and CUL4-associated factor 16
PF15350	Pfam	Ewing's tumour-associated antigen 1 homologue
PF15351	Pfam	Junctional protein associated with coronary artery disease
PF15352	Pfam	Susceptibility to monomelic amyotrophy
PF15353	Pfam	Headcase protein family homologue
PF15354	Pfam	Kidney-associated antigen 1
PF15355	Pfam	Stretch-responsive small skeletal muscle X protein, Chisel
PF15356	Pfam	Psoriasis susceptibility locus 2
PF15357	Pfam	Psoriasis susceptibility 1 candidate 1
PF15358	Pfam	Testis-specific serine kinase substrate
PF15359	Pfam	Carnitine deficiency-associated protein 3
PF15360	Pfam	APJ endogenous ligand
PF15361	Pfam	Resistance to inhibitors of cholinesterase homologue 3
PF15362	Pfam	Enamelin
PF15363	Pfam	Domain of unknown function (DUF4596)
PF15364	Pfam	PAXIP1-associated-protein-1 C term PTIP binding protein
PF15365	Pfam	Proline-rich nuclear receptor coactivator
PF15366	Pfam	Domain of unknown function (DUF4597)
PF15367	Pfam	Calcium-binding and spermatid-specific protein 1
PF15368	Pfam	Spermatogenesis family BioT2
PF15369	Pfam	Uncharacterised protein KIAA1328
PF15370	Pfam	Domain of unknown function (DUF4598)
PF15371	Pfam	Domain of unknown function (DUF4599)
PF15372	Pfam	Domain of unknown function (DUF4600)
PF15373	Pfam	Domain of unknown function (DUF4601)
PF15374	Pfam	Coiled-coil domain-containing protein 71L
PF15375	Pfam	Domain of unknown function (DUF4602)
PF15376	Pfam	Domain of unknown function (DUF4603)
PF15377	Pfam	Domain of unknown function (DUF4604)
PF15378	Pfam	Domain of unknown function (DUF4605)
PF15379	Pfam	Domain of unknown function (DUF4606)
PF15380	Pfam	Domain of unknown function (DUF4607)
PF15381	Pfam	Domain of unknown function (DUF4608)
PF15382	Pfam	Domain of unknown function (DUF4609)
PF15383	Pfam	Transmembrane protein 237
PF15384	Pfam	Domain of unknown function (DUF4610)
PF15385	Pfam	Specifically androgen-regulated gene protein
PF15386	Pfam	Drosophila Tantalus-like
PF15387	Pfam	Domain of unknown function (DUF4611)
PF15388	Pfam	Protein Family FAM117
PF15389	Pfam	Domain of unknown function (DUF4612)
PF15390	Pfam	Domain of unknown function (DUF4613)
PF15391	Pfam	Domain of unknown function (DUF4614)
PF15392	Pfam	Joubert syndrome-associated
PF15393	Pfam	Domain of unknown function (DUF4615)
PF15394	Pfam	Domain of unknown function (DUF4616)
PF15395	Pfam	Domain of unknown function (DUF4617)
PF15396	Pfam	Protein Family FAM60A
PF15397	Pfam	Domain of unknown function (DUF4618)
PF15398	Pfam	Domain of unknown function (DUF4619)
PF15399	Pfam	Domain of unknown function (DUF4620)
PF15400	Pfam	Testis-expressed sequence 33 protein family
PF15401	Pfam	Tryptophan-ring motif of head of Trimeric autotransporter adhesin
PF15402	Pfam	N-terminus of kinetochore NMS complex subunit Spc7
PF15403	Pfam	HiaBD2_N domain of Trimeric autotransporter adhesin (GIN)
PF15404	Pfam	Pleckstrin homology domain
PF15405	Pfam	Pleckstrin homology domain
PF15406	Pfam	Pleckstrin homology domain
PF15407	Pfam	Sporulation protein family 7
PF09061	Pfam	Stirrup
PF15408	Pfam	Pleckstrin homology domain
PF15409	Pfam	Pleckstrin homology domain
PF15410	Pfam	Pleckstrin homology domain
PF15411	Pfam	Pleckstrin homology domain
PF15412	Pfam	Binding domain of Nse4/EID3 to Nse3-MAGE
PF15413	Pfam	Pleckstrin homology domain
PF15414	Pfam	Protein of unknown function (DUF4621)
PF15415	Pfam	Protein of unknown function (DUF4622)
PF15416	Pfam	Domain of unknown function (DUF4623)
PF15417	Pfam	Domain of unknown function (DUF4624)
PF15418	Pfam	Domain of unknown function (DUF4625)
PF15419	Pfam	Leukemia NUP98 fusion partner 1
PF15420	Pfam	Alpha/beta-hydrolase family N-terminus
PF15421	Pfam	Putative polysaccharide deacetylase
PF15422	Pfam	Domain of unknown function (DUF4626)
PF15423	Pfam	FLYWCH-type zinc finger-containing protein
PF15424	Pfam	Odontogenic ameloblast-associated family
PF15425	Pfam	Domain of unknown function (DUF4627)
PF15427	Pfam	S100P-binding protein
PF15428	Pfam	Immunity protein 14
PF15429	Pfam	Domain of unknown function (DUF4628)
PF15430	Pfam	Single domain von Willebrand factor type C
PF15431	Pfam	Transmembrane protein 190
PF15432	Pfam	Accessory Sec secretory system ASP3
PF15433	Pfam	Mitochondrial 28S ribosomal protein S31
PF15434	Pfam	Family 104
PF15435	Pfam	UNC119-binding protein C5orf30 homologue
PF15436	Pfam	Plasminogen-binding protein pgbA N-terminal
PF15437	Pfam	Plasminogen-binding protein pgbA C-terminal
PF15438	Pfam	Antigenic membrane protein of phytoplasma
PF15439	Pfam	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter
PF15440	Pfam	THRAP3/BCLAF1 family
PF15441	Pfam	Rho guanine nucleotide exchange factor 5/35
PF15442	Pfam	Domain of unknown function (DUF4629)
PF15443	Pfam	Domain of unknown function (DUF4630)
PF15444	Pfam	Transmembrane protein 247
PF15445	Pfam	acidic terminal segments, variant surface antigen of PfEMP1
PF15446	Pfam	PHD/FYVE-zinc-finger like domain
PF15447	Pfam	N-terminal segments of PfEMP1
PF15448	Pfam	N-terminal segments of P. falciparum erythrocyte membrane protein
PF15449	Pfam	Retinal protein
PF15450	Pfam	Domain of unknown function (DUF4631)
PF15451	Pfam	Domain of unknown function (DUF4632)
PF15452	Pfam	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter
PF15453	Pfam	Protein incorporated later into Tight Junctions
PF15454	Pfam	Late endosomal/lysosomal adaptor and MAPK and MTOR activator
PF15455	Pfam	Proline-rich 19
PF15456	Pfam	Up-regulated During Septation
PF15457	Pfam	Type III T3SS secreted effector HopW1-1/HopPmaA
PF15458	Pfam	Nineteen complex-related protein 2
PF15459	Pfam	60S ribosome biogenesis protein Rrp14
PF15460	Pfam	Something about silencing, SAS, complex subunit 4
PF15461	Pfam	Beta-carotene 15,15'-dioxygenase
PF15462	Pfam	Bartter syndrome, infantile, with sensorineural deafness (Barttin)
PF15463	Pfam	Extracellular mutant protein 11
PF15464	Pfam	Domain of unknown function (DUF4633)
PF15465	Pfam	Domain of unknown function (DUF4634)
PF15466	Pfam	Domain of unknown function (DUF4635)
PF15467	Pfam	Secretogranin-3
PF15468	Pfam	Domain of unknown function (DUF4636)
PF15469	Pfam	Exocyst complex component Sec5
PF15470	Pfam	Domain of unknown function (DUF4637)
PF15471	Pfam	Transmembrane protein family 171
PF15472	Pfam	Domain of unknown function (DUF4638)
PF15473	Pfam	PEST, proteolytic signal-containing nuclear protein family
PF15474	Pfam	Meiotically up-regulated gene family
PF15475	Pfam	Transmembrane protein C12orf23, UPF0444
PF15476	Pfam	Histone deacetylase complex subunit SAP25
PF15477	Pfam	Small acidic protein family
PF15478	Pfam	Family of unknown function with LKAAEAR motif
PF15479	Pfam	Domain of unknown function (DUF4639)
PF15480	Pfam	Domain of unknown function (DUF4640)
PF15481	Pfam	Chondroitin proteoglycan 4
PF15482	Pfam	Coiled-coil domain-containing glutamate-rich protein family 1
PF15483	Pfam	Domain of unknown function (DUF4641)
PF15484	Pfam	Domain of unknown function (DUF4642)
PF15485	Pfam	Domain of unknown function (DUF4643)
PF15486	Pfam	Domain of unknown function (DUF4644)
PF15487	Pfam	FAM220 family
PF15488	Pfam	Domain of unknown function (DUF4645)
PF15489	Pfam	CST, telomere maintenance, complex subunit CTC1
PF15490	Pfam	Telomere-capping, CST complex subunit
PF15491	Pfam	CST, telomere maintenance, complex subunit CTC1
PF15492	Pfam	Neuroblastoma-amplified sequence, N terminal
PF15493	Pfam	Domain of unknown function, YrpD
PF15494	Pfam	Scavenger receptor cysteine-rich domain
PF15495	Pfam	Major fimbrial subunit protein type IV, Fimbrillin, C-terminal
PF15496	Pfam	Domain of unknown function (DUF4646)
PF15497	Pfam	snRNA-activating protein complex subunit 19, SNAPc subunit 19
PF15498	Pfam	Nephrin and CD2AP-binding protein, Dendrin
PF15499	Pfam	Ubiquitin-specific peptidase-like, SUMO isopeptidase
PF15500	Pfam	Putative RNase-like toxin
PF15501	Pfam	Nuclear protein MDM1
PF15502	Pfam	M-phase-specific PLK1-interacting protein
PF15503	Pfam	Protein phosphatase 1 regulatory subunit 35 C-terminus
PF15504	Pfam	Domain of unknown function (DUF4647)
PF15505	Pfam	Domain of unknown function (DUF4648)
PF15506	Pfam	OCC1 family
PF15507	Pfam	Domain of unknown function (DUF4649)
PF15508	Pfam	beta subunit of N-acylethanolamine-hydrolyzing acid amidase
PF15509	Pfam	Domain of unknown function (DUF4650)
PF15510	Pfam	Centromere kinetochore component W
PF15511	Pfam	Centromere kinetochore component CENP-T
PF15512	Pfam	Chromatin assembly factor complex 1 subunit p60, C-terminal
PF15513	Pfam	Domain of unknown function (DUF4651)
PF15514	Pfam	Restriction endonuclease ThaI
PF15515	Pfam	MvaI/BcnI restriction endonuclease family
PF15516	Pfam	BpuSI N-terminal domain
PF15517	Pfam	TBP-interacting protein N-terminus
PF15518	Pfam	L protein N-terminus
PF15519	Pfam	linker between RRM2 and RRM3 domains in RBM39 protein
PF15520	Pfam	Putative toxin 40
PF15521	Pfam	Putative toxin 41
PF15522	Pfam	Putative toxin 42
PF15523	Pfam	Putative toxin 44
PF15524	Pfam	Putative toxin 45
PF15525	Pfam	Domain of unknown function (DUF4652)
PF15526	Pfam	Putative toxin 46
PF15527	Pfam	Putative toxin 47
PF15528	Pfam	Putative toxin 48
PF15529	Pfam	Putative toxin 49
PF15530	Pfam	Putative toxin 50
PF15531	Pfam	Putative toxin 51
PF15532	Pfam	Putative toxin 53
PF15533	Pfam	Putative toxin 54
PF15534	Pfam	Putative toxin 56
PF15535	Pfam	Putative toxin 57
PF15536	Pfam	Putative toxin 58
PF15537	Pfam	Putative toxin 59
PF15538	Pfam	Putative toxin 61
PF15539	Pfam	CAF1 complex subunit p150, region binding to CAF1-p60 at C-term
PF15540	Pfam	Putative toxin 62
PF15541	Pfam	Putative toxin 63
PF15542	Pfam	Putative toxin 64
PF15543	Pfam	Putative toxin 65
PF15544	Pfam	Putative toxin 66
PF15545	Pfam	Putative toxin 67
PF15546	Pfam	Domain of unknown function (DUF4653)
PF15547	Pfam	Domain of unknown function (DUF4654)
PF15548	Pfam	Domain of unknown function (DUF4655)
PF15549	Pfam	PGC7/Stella/Dppa3 domain 
PF15550	Pfam	Draxin
PF15551	Pfam	Domain of unknown function (DUF4656)
PF15552	Pfam	Domain of unknown function (DUF4657)
PF15553	Pfam	Testis-expressed protein 19
PF15554	Pfam	FSIP1 family
PF15555	Pfam	Domain of unknown function (DUF4658)
PF15556	Pfam	ZW10 interactor
PF15557	Pfam	CAF1 complex subunit p150, region binding to PCNA
PF15558	Pfam	Domain of unknown function (DUF4659)
PF15559	Pfam	Domain of unknown function (DUF4660)
PF15560	Pfam	Immunity protein 8
PF15561	Pfam	Immunity protein 9
PF15562	Pfam	Immunity protein 10
PF15563	Pfam	Immunity protein 11
PF15564	Pfam	Immunity protein 13
PF15565	Pfam	Immunity protein 16
PF15566	Pfam	Immunity protein 18
PF15567	Pfam	Immunity protein 19
PF15568	Pfam	Immunity protein 20
PF15569	Pfam	Immunity protein 21
PF15570	Pfam	Immunity protein 24
PF15571	Pfam	Immunity protein 25
PF15572	Pfam	Immunity protein 26
PF15573	Pfam	Immunity protein 27
PF15574	Pfam	Immunity protein 28
PF15575	Pfam	Immunity protein 29
PF15576	Pfam	Domain of unknown function (DUF4661)
PF15577	Pfam	Spc7_C2
PF15578	Pfam	Domain of unknown function (DUF4662)
PF15579	Pfam	Immunity protein 32
PF15580	Pfam	Immunity protein 33
PF15581	Pfam	Immunity protein 35
PF15582	Pfam	Immunity protein 40
PF15583	Pfam	Immunity protein 41
PF15584	Pfam	Immunity protein 44
PF15585	Pfam	Immunity protein 46
PF15586	Pfam	Immunity protein 47
PF15587	Pfam	Immunity protein 48
PF15588	Pfam	Immunity protein 7
PF15589	Pfam	Immunity protein 12
PF15590	Pfam	Immunity protein 15
PF15591	Pfam	Immunity protein 17
PF15592	Pfam	Immunity protein 22
PF15593	Pfam	Immunity protein 23
PF15594	Pfam	Immunity protein 30
PF15595	Pfam	Immunity protein 31
PF15596	Pfam	Immunity protein 34
PF15597	Pfam	Immunity protein 36
PF15598	Pfam	Immunity protein 37
PF15599	Pfam	Immunity protein 38
PF15600	Pfam	Immunity protein 39
PF15601	Pfam	Immunity protein 42
PF15602	Pfam	Immunity protein 43
PF15603	Pfam	Immunity protein 45
PF15604	Pfam	Putative toxin 43
PF15605	Pfam	Putative toxin 52
PF15606	Pfam	Putative toxin 55
PF15607	Pfam	Putative toxin 60
PF15608	Pfam	PELOTA RNA binding domain
PF15609	Pfam	Phosphoribosyl transferase
PF15610	Pfam	PRTase ComF-like
PF15611	Pfam	EH_Signature domain
PF15612	Pfam	WSTF, HB1, Itc1p, MBD9 motif 1
PF15613	Pfam	WSTF, HB1, Itc1p, MBD9 motif 2
PF15614	Pfam	WSTF, HB1, Itc1p, MBD9 motif 3
PF15615	Pfam	TerB-C domain
PF15616	Pfam	TerY-C metal binding domain
PF15617	Pfam	C-C_Bond_Lyase of the TIM-Barrel fold
PF15619	Pfam	Ciliary protein causing Leber congenital amaurosis disease
PF15620	Pfam	Centromere assembly component CENP-C middle DNMT3B-binding region
PF15621	Pfam	Proline-rich submaxillary gland androgen-regulated family
PF15622	Pfam	Kinetochore assembly subunit CENP-C N-terminal
PF15623	Pfam	Cancer/testis gene family 47
PF15624	Pfam	Kinetochore CENP-C fungal homologue, Mif2, N-terminal
PF15625	Pfam	CC2D2A N-terminal C2 domain
PF15626	Pfam	single CXXC unit
PF15627	Pfam	CEP76 C2 domain
PF15628	Pfam	RRM in Demeter
PF15629	Pfam	Permuted single zf-CXXC unit 
PF15630	Pfam	Kinetochore component CENP-S
PF15631	Pfam	NTF2 fold immunity protein
PF15632	Pfam	ATP-grasp in the biosynthetic pathway with Ter operon
PF15633	Pfam	HYD1 signature containing ADP-ribosyltransferase
PF15634	Pfam	HYE1 signature containing ADP-ribosyltransferase
